"date","home_team","away_team","home_goals","away_goals","neutral"
"2011-01-25 14:25:00","Japan","Korea Republic",1,1,0
"2011-01-25 17:25:00","Uzbekistan","Australia",0,6,0
"2011-01-28 16:00:00","Uzbekistan","Korea Republic",2,3,0
"2011-01-29 16:00:00","Australia","Japan",0,0,0
"2011-02-06 20:30:00","Poland","Moldova",1,0,0
"2011-02-08 18:00:00","Cyprus","Sweden",0,2,0
"2011-02-08 19:00:00","Côte dIvoire","Mali",1,0,0
"2011-02-08 19:30:00","Romania","Ukraine",2,2,0
"2011-02-08 20:00:00","Ghana","Togo",4,1,0
"2011-02-08 20:45:00","Ireland","Wales",3,0,0
"2011-02-08 21:45:00","Peru","Panama",1,0,0
"2011-02-09 12:00:00","Libya","Benin",3,2,0
"2011-02-09 13:00:00","Tanzania","Palestine",1,0,0
"2011-02-09 13:45:00","Malaysia","Hong Kong",2,0,0
"2011-02-09 14:00:00","Armenia","Georgia",1,2,0
"2011-02-09 14:00:00","Mozambique","Botswana",1,1,0
"2011-02-09 15:00:00","Congo DR","Gabon",0,2,0
"2011-02-09 15:00:00","Moldova","Andorra",2,1,0
"2011-02-09 15:00:00","San Marino","Liechtenstein",0,1,0
"2011-02-09 16:00:00","Greece","Canada",1,0,0
"2011-02-09 16:00:00","Belarus","Kazakhstan",1,1,0
"2011-02-09 17:00:00","Bolivia","Latvia",1,2,0
"2011-02-09 17:00:00","Russia","Iran",0,1,0
"2011-02-09 17:30:00","Macedonia FYR","Cameroon",0,1,0
"2011-02-09 17:45:00","Croatia","Czech Republic",4,2,0
"2011-02-09 18:00:00","Azerbaijan","Hungary",0,2,0
"2011-02-09 18:00:00","Swaziland","Zambia",0,4,0
"2011-02-09 19:00:00","Turkey","Korea Republic",0,0,0
"2011-02-09 19:00:00","Israel","Serbia",0,2,0
"2011-02-09 19:20:00","Nigeria","Sierra Leone",2,1,0
"2011-02-09 19:30:00","Cyprus","Romania",1,1,0
"2011-02-09 19:30:00","Sweden","Ukraine",1,1,0
"2011-02-09 19:45:00","South Africa","Kenya",2,0,0
"2011-02-09 20:00:00","Albania","Slovenia",1,2,0
"2011-02-09 20:00:00","Bulgaria","Estonia",2,2,0
"2011-02-09 20:15:00","Denmark","England",1,2,0
"2011-02-09 20:15:00","Luxembourg","Slovakia",2,1,0
"2011-02-09 20:30:00","Malta","Switzerland",0,0,0
"2011-02-09 20:30:00","Belgium","Finland",1,1,0
"2011-02-09 20:30:00","Norway","Poland",0,1,0
"2011-02-09 20:30:00","Netherlands","Austria",3,1,0
"2011-02-09 20:45:00","Germany","Italy",1,1,0
"2011-02-09 20:45:00","Scotland","Northern Ireland",3,0,0
"2011-02-09 21:00:00","France","Brazil",1,0,0
"2011-02-09 21:00:00","Argentina","Portugal",2,1,0
"2011-02-09 21:00:00","Morocco","Niger",3,0,0
"2011-02-09 21:30:00","Spain","Colombia",1,0,0
"2011-02-10 01:30:00","Venezuela","Costa Rica",2,2,0
"2011-02-10 02:05:00","Mexico","Bosnia-Herzegovina",2,0,1
"2011-02-10 02:45:00","Honduras","Ecuador",1,1,0
"2011-02-10 03:05:00","El Salvador","Haiti",1,0,0
"2011-02-14 15:30:00","Bahrain","Kuwait",0,0,0
"2011-03-01 15:00:00","Pakistan","Palestine",1,2,0
"2011-03-04 12:00:00","Pakistan","Palestine",0,0,0
"2011-03-16 16:00:00","Botswana","Namibia",1,1,0
"2011-03-17 01:55:00","Argentina","Venezuela",4,1,0
"2011-03-17 10:30:00","Nepal","Bhutan",1,0,0
"2011-03-24 22:00:00","Cuba","El Salvador",0,1,0
"2011-03-25 12:00:00","Korea Republic","Honduras",4,0,0
"2011-03-25 12:35:00","China","New Zealand",1,1,0
"2011-03-25 18:00:00","Estonia","Uruguay",2,0,0
"2011-03-25 18:00:00","Montenegro","Uzbekistan",1,0,0
"2011-03-25 20:30:00","Hungary","Netherlands",0,4,0
"2011-03-25 20:30:00","Serbia","Northern Ireland",2,1,0
"2011-03-25 20:30:00","Lithuania","Poland",2,0,0
"2011-03-25 20:30:00","Austria","Belgium",0,2,0
"2011-03-25 20:45:00","Slovenia","Italy",0,1,0
"2011-03-25 21:00:00","Luxembourg","France",0,2,0
"2011-03-25 22:00:00","Spain","Czech Republic",2,1,0
"2011-03-26 02:00:00","Jamaica","Venezuela",0,2,0
"2011-03-26 03:15:00","Panama","Bolivia",2,0,0
"2011-03-26 13:30:00","Malawi","Togo",1,0,0
"2011-03-26 14:00:00","Kenya","Angola",2,1,0
"2011-03-26 14:00:00","Rwanda","Burundi",3,1,0
"2011-03-26 15:00:00","Tanzania","Central African Republic",2,1,0
"2011-03-26 15:30:00","Kuwait","Jordan",1,1,0
"2011-03-26 16:00:00","Wales","England",0,2,0
"2011-03-26 16:00:00","Armenia","Russia",0,0,0
"2011-03-26 16:00:00","Chad","Botswana",0,1,0
"2011-03-26 17:00:00","Iraq","Korea DPR",2,0,0
"2011-03-26 17:00:00","Senegal","Cameroon",1,0,0
"2011-03-26 17:30:00","Guinea-Bissau","Uganda",0,1,0
"2011-03-26 17:45:00","Bulgaria","Switzerland",0,0,0
"2011-03-26 18:00:00","Ecuador","Colombia",0,2,0
"2011-03-26 18:00:00","Georgia","Croatia",1,0,0
"2011-03-26 18:00:00","Cape Verde Islands","Liberia",4,2,0
"2011-03-26 19:00:00","Burkina Faso","Namibia",4,0,0
"2011-03-26 19:00:00","Cyprus","Iceland",0,0,0
"2011-03-26 19:05:00","Israel","Latvia",2,1,0
"2011-03-26 19:05:00","South Africa","Egypt",1,0,0
"2011-03-26 19:15:00","Bosnia-Herzegovina","Romania",2,1,0
"2011-03-26 20:00:00","Norway","Denmark",1,1,0
"2011-03-26 20:00:00","Andorra","Slovakia",0,1,0
"2011-03-26 20:00:00","Albania","Belarus",1,0,0
"2011-03-26 20:00:00","Mali","Zimbabwe",1,0,0
"2011-03-26 20:00:00","Germany","Kazakhstan",4,0,0
"2011-03-26 20:30:00","Malta","Greece",0,1,0
"2011-03-26 20:45:00","Ireland","Macedonia FYR",2,1,0
"2011-03-26 21:45:00","Portugal","Chile",1,1,0
"2011-03-26 22:00:00","Mexico","Paraguay",3,1,0
"2011-03-27 00:10:00","United States","Argentina",1,1,0
"2011-03-27 04:25:00","Costa Rica","China",2,2,0
"2011-03-27 14:00:00","Madagascar","Guinea",1,1,0
"2011-03-27 15:00:00","Brazil","Scotland",2,0,0
"2011-03-27 15:00:00","Mozambique","Zambia",0,2,0
"2011-03-27 15:00:00","Congo DR","Mauritius",3,0,0
"2011-03-27 16:30:00","Republic of the Congo","Ghana",0,3,0
"2011-03-27 17:00:00","Niger","Sierra Leone",3,1,0
"2011-03-27 19:00:00","Sudan","Swaziland",3,0,0
"2011-03-27 19:30:00","Côte dIvoire","Benin",2,1,0
"2011-03-27 20:00:00","Nigeria","Ethiopia",4,0,0
"2011-03-27 21:30:00","Algeria","Morocco",1,0,0
"2011-03-28 02:00:00","St. Kitts and Nevis","Grenada",0,0,0
"2011-03-28 20:00:00","Libya","Comoros",3,0,0
"2011-03-29 03:00:00","Guatemala","Bolivia",1,1,0
"2011-03-29 13:35:00","China","Honduras",3,0,0
"2011-03-29 14:30:00","Jordan","Korea DPR",1,1,0
"2011-03-29 15:00:00","Equatorial Guinea","Gambia",1,0,0
"2011-03-29 17:00:00","Oman","Tunisia",2,1,0
"2011-03-29 17:00:00","Belarus","Canada",0,1,0
"2011-03-29 17:30:00","Czech Republic","Liechtenstein",2,0,0
"2011-03-29 18:00:00","Belarus","Canada",0,1,0
"2011-03-29 18:00:00","Nigeria","Kenya",3,0,0
"2011-03-29 18:00:00","Qatar","Russia",1,1,0
"2011-03-29 18:10:00","Peru","Ecuador",0,0,0
"2011-03-29 18:40:00","Iraq","Kuwait",0,1,0
"2011-03-29 19:00:00","Sweden","Moldova",2,1,0
"2011-03-29 19:00:00","Cyprus","Bulgaria",0,1,0
"2011-03-29 19:05:00","Israel","Georgia",1,0,0
"2011-03-29 19:30:00","Turkey","Austria",2,0,0
"2011-03-29 19:45:00","Romania","Luxembourg",3,1,0
"2011-03-29 20:15:00","Slovakia","Denmark",1,2,0
"2011-03-29 20:30:00","Estonia","Serbia",1,1,0
"2011-03-29 20:30:00","Netherlands","Hungary",5,3,0
"2011-03-29 20:30:00","Greece","Poland",0,0,0
"2011-03-29 20:45:00","Ireland","Uruguay",2,3,0
"2011-03-29 20:45:00","Germany","Australia",1,2,0
"2011-03-29 20:45:00","Ukraine","Italy",0,2,0
"2011-03-29 20:45:00","Lithuania","Spain",1,3,0
"2011-03-29 20:45:00","Northern Ireland","Slovenia",0,0,0
"2011-03-29 20:45:00","Belgium","Azerbaijan",4,1,0
"2011-03-29 20:45:00","Chile","Colombia",2,0,1
"2011-03-29 21:00:00","England","Ghana",1,1,0
"2011-03-29 21:00:00","France","Croatia",0,0,0
"2011-03-29 21:00:00","Cuba","Panama",0,2,0
"2011-03-29 21:45:00","Portugal","Finland",2,0,0
"2011-03-30 00:00:00","El Salvador","Jamaica",2,3,0
"2011-03-30 02:00:00","United States","Paraguay",0,1,0
"2011-03-30 04:00:00","Costa Rica","Argentina",0,0,0
"2011-03-30 05:00:00","Mexico","Venezuela",1,1,0
"2011-03-30 21:00:00","Morocco","Botswana",1,1,0
"2011-04-02 23:00:00","Grenada","St. Kitts and Nevis",1,0,0
"2011-04-21 01:05:00","Argentina","Ecuador",2,2,0
"2011-04-23 12:00:00","Mozambique","Tanzania",2,0,0
"2011-05-14 16:00:00","Tanzania","South Africa",0,1,0
"2011-05-14 17:00:00","Tanzania","South Africa",0,1,0
"2011-05-22 12:00:00","Guyana","Barbados",3,2,0
"2011-05-24 20:45:00","Ireland","Northern Ireland",5,0,0
"2011-05-25 19:00:00","Estonia","Basque Country",1,2,0
"2011-05-25 20:45:00","Wales","Scotland",1,3,0
"2011-05-25 21:00:00","Argentina","Paraguay",4,2,0
"2011-05-27 12:00:00","Barbados","Saint Vincent and The Grenadines",0,0,0
"2011-05-27 20:45:00","Northern Ireland","Wales",0,2,0
"2011-05-28 02:00:00","Grenada","Antigua and Barbuda",2,2,0
"2011-05-28 22:00:00","Cuba","Nicaragua",2,1,0
"2011-05-28 22:25:00","Mexico","Ecuador",1,1,0
"2011-05-29 12:00:00","Barbados","Guyana",1,1,0
"2011-05-29 15:00:00","Swaziland","Malawi",1,1,0
"2011-05-29 19:30:00","Ireland","Scotland",1,0,0
"2011-05-29 20:00:00","Germany","Uruguay",2,1,0
"2011-05-30 00:40:00","El Salvador","Honduras",2,2,0
"2011-05-30 01:00:00","Panama","Grenada",2,0,0
"2011-06-01 12:20:00","Japan","Peru",0,0,0
"2011-06-01 20:00:00","Nigeria","Argentina",4,1,0
"2011-06-01 20:00:00","Ukraine","Uzbekistan",2,0,0
"2011-06-02 01:05:00","Canada","Ecuador",2,2,0
"2011-06-02 04:00:00","Mexico","New Zealand",3,0,0
"2011-06-02 04:00:00","Guatemala","Venezuela",0,2,0
"2011-06-03 13:00:00","Korea Republic","Serbia",2,1,0
"2011-06-03 14:00:00","Hong Kong","Malaysia",1,1,0
"2011-06-03 15:00:00","Kazakhstan","Azerbaijan",2,1,0
"2011-06-03 19:00:00","Ghana","Republic of the Congo",3,1,0
"2011-06-03 19:30:00","Faroe Islands","Slovenia",0,2,0
"2011-06-03 19:30:00","Liechtenstein","Lithuania",2,0,0
"2011-06-03 20:00:00","Romania","Bosnia-Herzegovina",3,0,0
"2011-06-03 20:00:00","Croatia","Georgia",2,1,0
"2011-06-03 20:15:00","Luxembourg","Hungary",0,1,0
"2011-06-03 20:30:00","San Marino","Finland",0,1,0
"2011-06-03 20:30:00","Moldova","Sweden",1,4,0
"2011-06-03 20:35:00","Austria","Germany",1,2,0
"2011-06-03 20:45:00","Belgium","Turkey",1,1,0
"2011-06-03 20:45:00","Italy","Estonia",3,0,0
"2011-06-03 20:50:00","Belarus","France",1,1,0
"2011-06-04 08:00:00","Czech Republic","Peru",0,0,0
"2011-06-04 14:00:00","Uganda","Guinea-Bissau",2,0,0
"2011-06-04 15:00:00","Zambia","Mozambique",3,0,0
"2011-06-04 16:00:00","Namibia","Burkina Faso",1,4,0
"2011-06-04 16:30:00","Cameroon","Senegal",0,0,0
"2011-06-04 17:00:00","Russia","Armenia",3,1,0
"2011-06-04 17:45:00","England","Switzerland",2,2,0
"2011-06-04 18:30:00","Latvia","Israel",1,2,0
"2011-06-04 18:30:00","Sierra Leone","Niger",1,0,0
"2011-06-04 20:15:00","Slovakia","Andorra",1,0,0
"2011-06-04 20:30:00","Greece","Malta",3,1,0
"2011-06-04 20:30:00","Montenegro","Bulgaria",1,1,0
"2011-06-04 20:45:00","Iceland","Denmark",0,2,0
"2011-06-04 21:10:00","Brazil","Netherlands",0,0,0
"2011-06-04 21:30:00","Macedonia FYR","Ireland",0,2,0
"2011-06-04 22:00:00","Morocco","Algeria",4,0,0
"2011-06-04 22:00:00","Portugal","Norway",1,0,0
"2011-06-04 22:40:00","United States","Spain",0,4,0
"2011-06-05 02:30:00","Bolivia","Paraguay",0,2,0
"2011-06-05 09:30:00","Australia","New Zealand",3,0,0
"2011-06-05 13:00:00","Mauritius","Congo DR",1,2,0
"2011-06-05 13:35:00","China","Uzbekistan",1,0,0
"2011-06-05 14:00:00","Comoros","Libya",1,1,0
"2011-06-05 15:00:00","Ethiopia","Nigeria",2,2,0
"2011-06-05 15:00:00","Botswana","Malawi",0,0,0
"2011-06-05 15:00:00","Zimbabwe","Mali",2,1,0
"2011-06-05 15:00:00","Swaziland","Sudan",1,2,0
"2011-06-05 15:30:00","Burundi","Rwanda",3,1,0
"2011-06-05 16:00:00","Central African Republic","Tanzania",2,1,0
"2011-06-05 17:00:00","Poland","Argentina",2,1,0
"2011-06-05 17:00:00","Benin","Côte dIvoire",2,6,0
"2011-06-05 17:00:00","Angola","Kenya",1,0,0
"2011-06-05 18:00:00","Liberia","Cape Verde Islands",1,0,0
"2011-06-05 18:30:00","Guinea","Madagascar",4,1,0
"2011-06-05 19:00:00","Tunisia","Chad",5,0,0
"2011-06-05 20:30:00","Egypt","South Africa",0,0,0
"2011-06-06 00:05:00","Costa Rica","Cuba",5,0,0
"2011-06-06 02:10:00","Mexico","El Salvador",5,0,0
"2011-06-06 21:00:00","Ukraine","France",1,4,0
"2011-06-07 03:05:00","Jamaica","Grenada",4,0,0
"2011-06-07 05:00:00","Honduras","Guatemala",0,0,0
"2011-06-07 11:30:00","Australia","Serbia",0,0,0
"2011-06-07 12:30:00","Japan","Czech Republic",0,0,0
"2011-06-07 13:00:00","Korea Republic","Ghana",2,1,0
"2011-06-07 13:30:00","Singapore","Maldives",4,0,0
"2011-06-07 19:00:00","Azerbaijan","Germany",1,3,0
"2011-06-07 19:00:00","Gabon","Gambia",0,1,0
"2011-06-07 19:00:00","Belarus","Luxembourg",2,0,0
"2011-06-07 19:00:00","Norway","Lithuania",1,0,0
"2011-06-07 19:30:00","Russia","Cameroon",0,0,0
"2011-06-07 20:00:00","Sweden","Finland",5,0,0
"2011-06-07 20:15:00","Bosnia-Herzegovina","Albania",2,0,0
"2011-06-07 20:30:00","San Marino","Hungary",0,3,0
"2011-06-07 20:30:00","Austria","Latvia",3,1,0
"2011-06-07 20:30:00","Faroe Islands","Estonia",2,0,0
"2011-06-07 20:45:00","Ireland","Italy",2,0,0
"2011-06-07 22:30:00","Venezuela","Spain",0,3,0
"2011-06-08 00:05:00","Panama","Guadeloupe",3,2,0
"2011-06-08 01:30:00","Paraguay","Bolivia",0,0,0
"2011-06-08 02:05:00","Ecuador","Greece",1,1,1
"2011-06-08 02:10:00","United States","Canada",2,0,0
"2011-06-08 02:55:00","Brazil","Romania",1,0,0
"2011-06-08 13:35:00","China","Korea DPR",2,0,0
"2011-06-08 20:30:00","Uruguay","Netherlands",1,1,0
"2011-06-09 21:00:00","Poland","France",0,1,0
"2011-06-10 01:35:00","Costa Rica","El Salvador",1,1,0
"2011-06-10 03:40:00","Cuba","Mexico",0,5,0
"2011-06-11 01:05:00","Jamaica","Guatemala",2,0,0
"2011-06-11 03:10:00","Grenada","Honduras",1,7,0
"2011-06-12 00:05:00","Paraguay","Romania",2,0,0
"2011-06-12 00:05:00","Canada","Guadeloupe",1,0,0
"2011-06-12 02:10:00","United States","Panama",1,2,0
"2011-06-12 05:00:00","Venezuela","Mexico",3,0,0
"2011-06-13 00:05:00","El Salvador","Cuba",6,1,0
"2011-06-13 02:10:00","Mexico","Costa Rica",4,1,0
"2011-06-14 01:05:00","Guatemala","Grenada",4,0,0
"2011-06-14 03:10:00","Honduras","Jamaica",0,1,0
"2011-06-15 01:05:00","Canada","Panama",1,1,0
"2011-06-15 03:10:00","Guadeloupe","United States",0,1,0
"2011-06-16 00:00:00","Montserrat","Belize",2,5,0
"2011-06-18 14:45:00","Malaysia","Myanmar",2,0,0
"2011-06-18 23:00:00","Costa Rica","Honduras",1,1,0
"2011-06-19 02:15:00","Mexico","Guatemala",2,1,0
"2011-06-19 21:05:00","Jamaica","United States",0,2,0
"2011-06-20 00:10:00","Panama","El Salvador",1,1,0
"2011-06-20 01:00:00","Chile","Estonia",4,0,0
"2011-06-20 23:10:00","Argentina","Albania",4,0,0
"2011-06-23 01:05:00","United States","Panama",1,0,0
"2011-06-23 04:10:00","Honduras","Mexico",0,0,0
"2011-06-24 00:30:00","Uruguay","Estonia",3,0,0
"2011-06-24 01:00:00","Paraguay","Chile",0,0,0
"2011-06-25 17:00:00","Kenya","Sudan",1,2,0
"2011-06-26 00:00:00","Colombia","Senegal",2,0,0
"2011-06-26 03:00:00","United States","Mexico",2,4,0
"2011-06-29 03:05:00","Peru","Senegal",1,0,0
"2011-06-29 10:00:00","Cambodia","Laos",4,2,0
"2011-06-29 11:45:00","Nepal","Timor-Leste",2,1,0
"2011-06-29 12:00:00","Iraq","Syria",1,2,0
"2011-06-29 12:30:00","Sri-Lanka","Philippines",1,1,0
"2011-06-29 12:30:00","Mongolia","Myanmar",1,0,0
"2011-06-29 13:00:00","Afghanistan","Palestine",0,2,0
"2011-06-29 14:00:00","Bangladesh","Pakistan",3,0,0
"2011-06-29 14:15:00","Vietnam","Macau",6,0,0
"2011-06-29 14:45:00","Malaysia","Chinese Taipei",2,1,0
"2011-07-02 02:50:00","Argentina","Bolivia",1,1,0
"2011-07-02 11:45:00","Timor-Leste","Nepal",0,5,0
"2011-07-02 16:00:00","Lebanon","Kuwait",0,6,0
"2011-07-02 20:30:00","Colombia","Costa Rica",1,0,0
"2011-07-02 23:00:00","Turks and Caicos Islands","Bahamas",0,4,0
"2011-07-03 09:30:00","Philippines","Sri-Lanka",4,0,0
"2011-07-03 11:00:00","Myanmar","Mongolia",2,0,0
"2011-07-03 13:00:00","Chinese Taipei","Malaysia",3,2,0
"2011-07-03 13:00:00","Laos","Cambodia",4,2,0
"2011-07-03 13:00:00","Macau","Vietnam",1,7,0
"2011-07-03 16:00:00","Palestine","Afghanistan",1,1,0
"2011-07-03 17:30:00","Pakistan","Bangladesh",0,0,0
"2011-07-03 21:05:00","Brazil","Venezuela",0,0,0
"2011-07-03 22:00:00","British Virgin Islands","British Virgin Islands",2,0,0
"2011-07-03 23:35:00","Paraguay","Ecuador",0,0,0
"2011-07-05 00:15:00","Uruguay","Peru",1,1,0
"2011-07-05 02:45:00","Chile","Mexico",2,1,0
"2011-07-05 17:00:00","Syria","Jordan",3,1,0
"2011-07-06 12:00:00","Malawi","Namibia",0,1,0
"2011-07-06 16:00:00","Kuwait","Oman",1,1,0
"2011-07-07 02:45:00","Argentina","Colombia",0,0,0
"2011-07-08 00:15:00","Bolivia","Costa Rica",0,2,0
"2011-07-08 17:00:00","Jordan","Yemen",4,0,0
"2011-07-08 21:30:00","Anguilla","Dominican Republic",0,2,0
"2011-07-09 00:15:00","Uruguay","Chile",1,1,0
"2011-07-09 02:00:00","Aruba","Saint Lucia",4,2,0
"2011-07-09 02:45:00","Peru","Mexico",1,0,0
"2011-07-09 06:00:00","Solomon Islands","Vanuatu",0,0,0
"2011-07-09 16:00:00","Lebanon","Oman",0,1,0
"2011-07-09 21:00:00","Brazil","Paraguay",2,2,0
"2011-07-09 22:00:00","Bahamas","Turks and Caicos Islands",6,0,0
"2011-07-09 23:30:00","Venezuela","Ecuador",1,0,0
"2011-07-10 17:30:00","Maldives","India",1,1,0
"2011-07-10 21:00:00","Colombia","Bolivia",2,0,0
"2011-07-10 21:30:00","Dominican Republic","Anguilla",4,0,0
"2011-07-10 21:30:00","British Virgin Islands","British Virgin Islands",1,2,0
"2011-07-12 02:45:00","Argentina","Costa Rica",3,0,0
"2011-07-12 21:00:00","Saint Lucia","Aruba",4,2,0
"2011-07-13 00:15:00","Chile","Peru",1,0,0
"2011-07-13 02:45:00","Uruguay","Mexico",1,0,0
"2011-07-13 09:00:00","Fiji","Vanuatu",2,0,0
"2011-07-13 17:00:00","Kuwait","Iraq",2,0,0
"2011-07-13 20:00:00","Jordan","Saudi Arabia",1,1,0
"2011-07-14 00:15:00","Paraguay","Venezuela",3,3,0
"2011-07-14 02:45:00","Brazil","Ecuador",4,2,0
"2011-07-14 13:00:00","Thailand","Myanmar",1,0,0
"2011-07-15 09:00:00","Fiji","Vanuatu",1,2,0
"2011-07-15 13:00:00","Thailand","Myanmar",1,1,0
"2011-07-15 17:30:00","Oman","Syria",1,1,0
"2011-07-16 17:00:00","Iraq","Jordan",1,1,0
"2011-07-16 20:00:00","Kuwait","Saudi Arabia",1,0,0
"2011-07-16 21:00:00","Colombia","Peru",0,0,0
"2011-07-17 00:15:00","Argentina","Uruguay",1,1,0
"2011-07-17 17:00:00","Iran","Madagascar",1,0,0
"2011-07-17 17:30:00","Qatar","India",1,2,0
"2011-07-17 18:00:00","United Arab Emirates","Lebanon",6,2,0
"2011-07-17 21:00:00","Brazil","Paraguay",0,0,0
"2011-07-18 00:00:00","Belize","Montserrat",3,1,0
"2011-07-18 00:20:00","Chile","Venezuela",1,2,0
"2011-07-18 13:30:00","Singapore","Chinese Taipei",3,2,0
"2011-07-20 02:45:00","Peru","Uruguay",0,2,0
"2011-07-21 02:50:00","Paraguay","Venezuela",0,0,0
"2011-07-23 09:00:00","China","Laos",7,2,0
"2011-07-23 13:00:00","Thailand","Palestine",1,0,0
"2011-07-23 13:30:00","Singapore","Malaysia",5,3,0
"2011-07-23 15:30:00","Turkmenistan","Indonesia",1,1,0
"2011-07-23 16:00:00","Lebanon","Bangladesh",4,0,0
"2011-07-23 16:00:00","Uzbekistan","Kyrgyzstan",4,0,0
"2011-07-23 17:00:00","Iran","Maldives",4,0,0
"2011-07-23 17:30:00","Oman","Myanmar",2,0,0
"2011-07-23 18:00:00","Iraq","Yemen",2,0,0
"2011-07-23 18:00:00","Syria","Tajikistan",0,3,0
"2011-07-23 18:00:00","United Arab Emirates","India",3,0,0
"2011-07-23 18:00:00","Jordan","Nepal",9,0,0
"2011-07-23 18:15:00","Qatar","Vietnam",3,0,0
"2011-07-23 18:30:00","Kuwait","Philippines",3,0,0
"2011-07-23 19:45:00","Saudi Arabia","Hong Kong",3,0,0
"2011-07-23 21:00:00","Peru","Venezuela",4,1,0
"2011-07-24 18:00:00","Liberia","Gambia",3,2,0
"2011-07-24 21:00:00","Uruguay","Paraguay",3,0,0
"2011-07-27 06:00:00","Vanuatu","Solomon Islands",0,0,0
"2011-07-28 11:00:00","Myanmar","Oman",0,2,0
"2011-07-28 11:45:00","Nepal","Jordan",1,1,0
"2011-07-28 13:00:00","Laos","China",1,6,0
"2011-07-28 13:00:00","Tajikistan","Syria",3,0,0
"2011-07-28 13:00:00","Philippines","Kuwait",1,2,0
"2011-07-28 14:00:00","Hong Kong","Saudi Arabia",0,5,0
"2011-07-28 14:00:00","Kyrgyzstan","Uzbekistan",0,3,0
"2011-07-28 14:00:00","Bangladesh","Lebanon",2,0,0
"2011-07-28 14:00:00","Indonesia","Turkmenistan",4,3,0
"2011-07-28 14:15:00","Vietnam","Qatar",2,1,0
"2011-07-28 14:45:00","Malaysia","Singapore",1,1,0
"2011-07-28 15:30:00","India","United Arab Emirates",2,2,0
"2011-07-28 17:00:00","Palestine","Thailand",2,2,0
"2011-07-28 18:00:00","Maldives","Iran",0,1,0
"2011-07-28 18:00:00","Yemen","Iraq",0,0,0
"2011-07-30 06:00:00","Vanuatu","Solomon Islands",2,0,0
"2011-07-31 12:00:00","Swaziland","Botswana",0,2,0
"2011-08-04 15:30:00","Maldives","Mauritius",1,1,0
"2011-08-06 12:00:00","Seychelles","Mauritius",2,1,0
"2011-08-07 23:00:00","El Salvador","Venezuela",2,1,0
"2011-08-10 12:30:00","Japan","Korea Republic",3,0,0
"2011-08-10 13:35:00","China","Jamaica",1,0,0
"2011-08-10 15:00:00","Botswana","Kenya",1,0,0
"2011-08-10 16:00:00","Kazakhstan","Syria",1,1,0
"2011-08-10 17:00:00","Russia","Serbia",1,0,0
"2011-08-10 17:00:00","Azerbaijan","Macedonia FYR",0,1,0
"2011-08-10 17:00:00","Niger","Togo",3,3,0
"2011-08-10 18:00:00","Lithuania","Armenia",3,0,0
"2011-08-10 18:00:00","Gabon","Guinea",1,1,0
"2011-08-10 18:35:00","Latvia","Finland",0,2,0
"2011-08-10 19:00:00","Gambia","Congo DR",3,0,0
"2011-08-10 19:00:00","Cyprus","Moldova",3,2,0
"2011-08-10 19:00:00","Belarus","Bulgaria",1,0,0
"2011-08-10 19:00:00","Zimbabwe","Zambia",2,0,0
"2011-08-10 19:00:00","Senegal","Morocco",0,2,0
"2011-08-10 19:30:00","Côte dIvoire","Israel",4,3,0
"2011-08-10 19:45:00","Hungary","Iceland",4,0,0
"2011-08-10 20:00:00","Albania","Montenegro",3,2,0
"2011-08-10 20:00:00","Norway","Czech Republic",3,0,0
"2011-08-10 20:00:00","Ukraine","Sweden",0,1,0
"2011-08-10 20:00:00","Oman","Bahrain",1,1,0
"2011-08-10 20:15:00","Liechtenstein","Switzerland",1,2,0
"2011-08-10 20:15:00","South Africa","Burkina Faso",3,0,0
"2011-08-10 20:30:00","Austria","Slovakia",1,2,0
"2011-08-10 20:30:00","San Marino","Romania",0,1,0
"2011-08-10 20:30:00","Turkey","Estonia",3,0,0
"2011-08-10 20:30:00","Poland","Georgia",1,0,0
"2011-08-10 20:30:00","Malta","Central African Republic",2,1,0
"2011-08-10 20:45:00","Scotland","Denmark",2,1,0
"2011-08-10 20:45:00","Wales","Australia",1,2,0
"2011-08-10 20:45:00","Germany","Brazil",3,2,0
"2011-08-10 20:45:00","Italy","Spain",2,1,0
"2011-08-10 20:45:00","Ireland","Croatia",0,0,0
"2011-08-10 20:45:00","Slovenia","Belgium",0,0,0
"2011-08-10 20:45:00","Northern Ireland","Faroe Islands",4,0,0
"2011-08-10 21:00:00","Kuwait","Korea DPR",0,0,0
"2011-08-10 21:00:00","France","Chile",1,1,0
"2011-08-10 21:00:00","Bosnia-Herzegovina","Greece",0,0,0
"2011-08-10 22:00:00","Liberia","Angola",0,0,0
"2011-08-10 22:00:00","Portugal","Luxembourg",5,0,0
"2011-08-10 22:20:00","Tunisia","Mali",4,2,0
"2011-08-11 02:35:00","Bolivia","Panama",1,3,0
"2011-08-11 02:45:00","Honduras","Venezuela",2,0,0
"2011-08-11 03:15:00","United States","Mexico",1,1,0
"2011-08-11 04:10:00","Costa Rica","Ecuador",0,2,0
"2011-08-13 15:30:00","Seychelles","Mauritius",1,1,0
"2011-08-17 21:00:00","Lebanon","Syria",2,3,0
"2011-08-19 20:30:00","Qatar","Iraq",0,1,0
"2011-08-21 23:00:00","Trinidad and Tobago","India",3,0,0
"2011-08-22 12:00:00","Lesotho","Swaziland",0,1,0
